_id,HBR,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,SMRLower95pcConfidenceInterval,SMRUpper95pcConfidenceInterval
270,S08000017,"C70-C72, C75.1-C75.3","Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female, ,2014-2018,0,0,0,0,0,0,0,0,1,1,1,3,1,7,6,6,1,1,0,28,0,0,0,0,0,0,0,0,4.700131604,3.561887801,3.216985684,10.19749142,3.576154204,25.11571167,24.61841457,32.34501348,7.013114524,11.46000458,0,7.285102486,4.840897695,10.52900146,5.934249892,3.928969866, ,8.34641721, ,2.848563484,1.785578618, ,4.155807202, ,99.26287563,65.95945998,143.4624927
271,S08000017,C50,Breast,All,d,2014-2018,0,0,0,0,0,0,0,1,2,7,8,9,11,20,24,19,28,16,18,163,0,0,0,0,0,0,0,2.853067047,4.911953238,13.10248011,13.2930112,15.72876617,20.19349035,36.03278984,51.53864325,53.90988537,109.6577113,112.2019635,249.6186382,21.81652702,18.59585107,25.43473928,16.62775426,14.15105444, ,19.3012382, ,6.9249919,5.702352817, ,8.264616938, ,98.13505938,83.64782108,114.4104947
272,S08000017,C50,Breast,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.990176111,0,0,0,0.275638517,0.006978563,1.535759519,0.239607044, ,z, ,z,0.059901761, ,z, ,z,73.11740989,1.851172544,407.3841336
273,S08000017,C50,Breast,Female, ,2014-2018,0,0,0,0,0,0,0,1,2,7,8,9,11,20,24,18,28,16,18,162,0,0,0,0,0,0,0,5.401901469,9.400263207,24.9332146,25.73588548,30.59247425,39.33769624,71.7591762,98.4736583,97.03504043,196.3672067,183.3600733,367.2719853,42.14952152,35.90877924,49.1631048,33.01590148,28.0837328, ,38.34120076, ,13.79008204,11.34776542, ,16.46689348, ,98.34276733,83.78194091,114.7067772
274,S08000017,C18-C20,Colorectal cancer,All,d,2014-2018,0,0,0,0,0,0,0,1,1,3,11,13,16,28,39,41,37,36,27,253,0,0,0,0,0,0,0,2.853067047,2.455976619,5.61534862,18.2778904,22.71932891,29.3723496,50.44590577,83.75029527,116.3318579,144.9048328,252.454418,374.4279573,33.86246219,29.81804619,38.3024318,28.73190597,25.20350763, ,32.48809215, ,10.28745529,8.881026553, ,11.79575, ,86.36778257,76.05231173,97.69213128
275,S08000017,C18-C20,Colorectal cancer,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,3,6,11,17,26,23,20,14,13,134,0,0,0,0,0,0,0,0,0,3.944773176,10.31034127,21.58195748,41.49377593,61.51841934,117.1435008,137.7740506,177.383592,252.9815685,562.7705628,36.93556123,30.94683289,43.74509851,33.49898088,27.90656777, ,39.59454682, ,11.44937454,9.434077851, ,13.65685631, ,83.13527703,69.65573123,98.46231551
276,S08000017,C18-C20,Colorectal cancer,Female, ,2014-2018,0,0,0,0,0,0,0,1,1,2,8,7,5,11,13,18,17,22,14,119,0,0,0,0,0,0,0,5.401901469,4.700131604,7.123775601,25.73588548,23.79414664,17.88077102,39.46754691,53.33989824,97.03504043,119.2229469,252.1201008,285.6559886,30.96168556,25.64918932,37.0502729,23.96483106,19.81455097, ,28.50386827, ,9.125536035,7.227169444, ,11.24194157, ,90.32242627,74.82464113,108.0842493
277,S08000017,C18,Colon,All,d,2014-2018,0,0,0,0,0,0,0,0,1,1,7,6,12,20,23,29,26,24,19,168,0,0,0,0,0,0,0,0,2.455976619,1.871782873,11.6313848,10.48584411,22.0292622,36.03278984,49.39119978,82.28350925,101.8250176,168.3029453,263.4863403,22.48574564,19.21406447,26.15481286,18.59292697,15.82748458, ,21.57775363, ,6.533091839,5.451784466, ,7.71077488, ,97.04646438,82.92618145,112.8818299
278,S08000017,C18,Colon,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,3,8,11,15,14,15,8,6,80,0,0,0,0,0,0,0,0,0,0,0,10.79097874,30.17729159,39.80603604,67.58278892,83.86246556,133.037694,144.5608963,259.7402597,22.05108133,17.48513608,27.4444795,19.52677956,15.38212064, ,24.15837655, ,6.580782634,5.115175718, ,8.228213478, ,90.63408172,71.86719003,112.8019602
279,S08000017,C18,Colon,Female, ,2014-2018,0,0,0,0,0,0,0,0,1,1,7,3,4,9,8,15,11,16,13,88,0,0,0,0,0,0,0,0,4.700131604,3.561887801,22.51889979,10.19749142,14.30461682,32.29162929,32.82455277,80.86253369,77.14425977,183.3600733,265.2519894,22.89603638,18.3632907,28.2085572,17.65907438,14.14031386, ,21.5629209, ,6.485401044,4.952189934, ,8.22223024, ,103.7174013,83.18438871,127.7827392
280,S08000017,C19-C20,Rectum and rectosigmoid junction,All,d,2014-2018,0,0,0,0,0,0,0,1,0,2,4,7,4,8,16,12,11,12,8,85,0,0,0,0,0,0,0,2.853067047,0,3.743565746,6.6465056,12.2334848,7.343087401,14.41311594,34.3590955,34.04834866,43.07981515,84.15147265,110.941617,11.37671655,9.087317103,14.06748619,10.13897901,8.026748822, ,12.49419896, ,3.754363446,2.890218312, ,4.729813065, ,70.93953434,56.66398043,87.71783279
281,S08000017,C19-C20,Rectum and rectosigmoid junction,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,3,3,3,6,11,9,5,6,7,54,0,0,0,0,0,0,0,0,0,3.944773176,10.31034127,10.79097874,11.31648435,21.7123833,49.56071187,53.911585,44.345898,108.4206722,303.030303,14.8844799,11.1816794,19.42101755,13.97220133,10.38145322, ,18.08804856, ,4.868591902,3.54745386, ,6.395615307, ,74.05775572,55.63446539,96.62930671
282,S08000017,C19-C20,Rectum and rectosigmoid junction,Female, ,2014-2018,0,0,0,0,0,0,0,1,0,1,1,4,1,2,5,3,6,6,1,31,0,0,0,0,0,0,0,5.401901469,0,3.561887801,3.216985684,13.59665522,3.576154204,7.17591762,20.51534548,16.17250674,42.07868714,68.7600275,20.40399918,8.065649181,5.480217299,11.44854519,6.305756684,4.252429686, ,8.757167329, ,2.640134991,1.606468209, ,3.926410489, ,66.09203677,44.90633241,93.81237057
283,S08000017,C53,Cervix uteri,Female, ,2014-2018,0,0,0,0,0,1,1,1,0,3,0,2,0,3,1,1,1,0,0,14,0,0,0,0,0,5.328786103,5.257347143,5.401901469,0,10.6856634,0,6.798327611,0,10.76387643,4.103069096,5.39083558,7.013114524,0,0,3.642551243,1.99141666,6.111582044,3.417603511, ,z, ,z,2.472882317, ,z, ,z,90.96365825,49.73067842,152.621562
284,S08000017,C54,Corpus uteri,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,3,0,2,3,8,5,7,4,3,35,0,0,0,0,0,0,0,0,0,0,9.650957053,0,7.152308408,10.76387643,32.82455277,26.9541779,49.09180167,45.84001834,61.21199755,9.106378107,6.34292601,12.66476752,6.943128748,4.828429308, ,9.435867085, ,2.519891357,1.653255813, ,3.566256362, ,112.6906139,78.49314159,156.7253644
285,S08000017,C56,Ovary,Female, ,2014-2018,0,0,0,0,0,0,0,0,1,0,2,6,5,6,10,13,8,11,3,65,0,0,0,0,0,0,0,0,4.700131604,0,6.433971369,20.39498283,17.88077102,21.52775286,41.03069096,70.08086253,56.10491619,126.0600504,61.21199755,16.91184506,13.05220497,21.55553481,13.12234645,10.10733745, ,16.52490084, ,5.096202294,3.749861705, ,6.645871425, ,100.8365146,77.82349313,128.5244155
286,S08000017,C53-C55,Uterus,Female, ,2014-2018,0,0,0,0,0,1,1,1,0,3,3,2,2,7,10,7,10,6,3,56,0,0,0,0,0,5.328786103,5.257347143,5.401901469,0,10.6856634,9.650957053,6.798327611,7.152308408,25.11571167,41.03069096,37.73584906,70.13114524,68.7600275,61.21199755,14.57020497,11.00617625,18.92062309,11.67331274,8.771786089, ,14.98305224, ,5.379897044,3.707636938, ,7.358537828, ,102.8498693,77.69168597,133.5591102
287,S08000017,C52,Vagina,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103069096,0,0,0,0,0.260182232,0.006587244,1.449642611,0.205153455, ,z, ,z,0.082061382, ,z, ,z,45.14626728,1.143004526,251.5389017
288,S08000017,C51,Vulva,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103069096,5.39083558,7.013114524,22.92000917,40.80799837,1.821275621,0.732247259,3.752523862,1.347994862, ,z, ,z,0.317802757, ,z, ,z,92.41203133,37.1544295,190.4041039
289,S08000017,"C00-C14, C30-C32",Head and neck,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,3,1,9,11,11,3,8,2,1,50,0,0,0,0,0,0,0,0,0,1.871782873,4.9848792,1.747640685,16.52194665,19.81803441,23.62187815,8.512087164,31.33077465,14.02524544,13.86770212,6.692186203,4.96706959,8.822813216,5.445335732,4.036523102, ,7.061780348, ,2.524882706,1.818321671, ,3.345619223, ,59.25088936,43.97715213,78.11491101
290,S08000017,"C00-C14, C30-C32",Head and neck,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,1,1,8,10,11,1,6,1,0,40,0,0,0,0,0,0,0,0,0,3.944773176,3.436780424,3.596992914,30.17729159,36.18730549,49.56071187,5.990176111,53.21507761,18.07011203,0,11.02554066,7.876807897,15.01365705,8.870523847,6.330383234, ,11.83247767, ,4.226050331,2.938218619, ,5.74425606, ,66.20166068,47.29543697,90.1478721
291,S08000017,"C00-C14, C30-C32",Head and neck,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,2,1,1,10,0,0,0,0,0,0,0,0,0,0,6.433971369,0,3.576154204,3.58795881,0,10.78167116,14.02622905,11.46000458,20.40399918,2.601822316,1.247674933,4.784843876,2.020147616, ,z, ,z,0.823715081, ,z, ,z,41.72669403,20.00957169,76.73687597
292,S08000017,C32,Larynx,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,1,4,0,0,15,0,0,0,0,0,0,0,0,0,0,1.6616264,0,5.507315551,5.404918476,6.442330406,2.837362388,15.66538733,0,0,2.007655861,1.123669745,3.311323028,1.610742905, ,z, ,z,0.711848448, ,z, ,z,71.5392677,40.03998507,117.9931427
293,S08000017,C32,Larynx,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7.544322897,10.85619165,13.51655778,0,26.6075388,0,0,3.032023683,1.513575298,5.4251279,2.390766274, ,z, ,z,1.030827515, ,z, ,z,65.53016516,32.71242234,117.2515668
294,S08000017,C32,Larynx,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3.216985684,0,3.576154204,0,0,5.39083558,7.013114524,0,0,1.040728927,0.283563605,2.664679397,0.830719536, ,z, ,z,0.392869381, ,z, ,z,95.66304029,26.06495879,244.9353775
295,S08000017,C00-C14,"Lip, oral cavity and pharynx",All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,2,1,6,8,8,1,3,2,1,33,0,0,0,0,0,0,0,0,0,1.871782873,3.3232528,1.747640685,11.0146311,14.41311594,17.17954775,2.837362388,11.7490405,14.02524544,13.86770212,4.416842894,3.040351416,6.202889588,3.61591137,2.484104255, ,4.956833951, ,1.763907132,1.172821298, ,2.473698846, ,54.60036526,37.58437912,76.67921303
296,S08000017,C00-C14,"Lip, oral cavity and pharynx",Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,1,1,6,7,8,1,2,1,0,28,0,0,0,0,0,0,0,0,0,3.944773176,3.436780424,3.596992914,22.63296869,25.33111385,36.04415409,5.990176111,17.7383592,18.07011203,0,7.717878465,5.128474191,11.15448324,6.258028084,4.151752267, ,8.789585158, ,3.150876918,2.033184473, ,4.509481123, ,67.17189102,44.63523376,97.08208497
297,S08000017,C00-C14,"Lip, oral cavity and pharynx",Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,3.216985684,0,0,3.58795881,0,0,7.013114524,11.46000458,20.40399918,1.300911158,0.422402312,3.03589268,0.973794656, ,z, ,z,0.376937345, ,z, ,z,26.65948144,8.656261056,62.2143365
298,S08000017,C03-C06,Mouth (IARC definition),All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1.83577185,0,4.294886937,0,0,0,0,0.401531172,0.082805381,1.173444478,0.338440807, ,z, ,z,0.165553614, ,z, ,z,25.93333419,5.348076972,75.78820748
299,S08000017,C03-C06,Mouth (IARC definition),Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.772161449,0,9.011038522,0,0,0,0,0.82691555,0.170529866,2.416598144,0.676881613, ,z, ,z,0.331107228, ,z, ,z,42.011861,8.663855744,122.7764859
300,S08000017,C03-C06,Mouth (IARC definition),Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779436308,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
301,S08000017,C01-C06,Oral cavity,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,2,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3.671543701,3.603278984,12.88466081,2.837362388,7.832693663,14.02524544,0,2.007655861,1.123669745,3.311323028,1.64099583, ,z, ,z,0.649653571, ,z, ,z,57.99575404,32.45978328,95.65517656
302,S08000017,C01-C06,Oral cavity,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,1,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,7.544322897,7.237461099,27.03311557,5.990176111,8.869179601,18.07011203,0,3.583300716,1.907956717,6.127553355,2.934763728, ,z, ,z,1.227549708, ,z, ,z,79.2490246,42.19676794,135.5182456
303,S08000017,C01-C06,Oral cavity,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.013114524,11.46000458,0,0.520364463,0.063018551,1.87973536,0.347227932, ,z, ,z,0.071757434, ,z, ,z,21.14170496,2.560358552,76.37110754
304,S08000017,C07-C08,Salivary glands,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.916346832,0,0,0.133843724,0.00338863,0.745729501,0.110864745, ,z, ,z,0.022172949, ,z, ,z,23.41531335,0.592824407,130.4617759
305,S08000017,C07-C08,Salivary glands,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.869179601,0,0,0.275638517,0.006978563,1.535759519,0.22172949, ,z, ,z,0.044345898, ,z, ,z,38.50981073,0.974983994,214.5629325
306,S08000017,C07-C08,Salivary glands,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779436308,0, ,z, ,z,0, ,z, ,z,0,0,299.5732274
307,S08000017,C73,Thyroid,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1.83577185,0,0,2.837362388,0,7.012622721,13.86770212,0.535374896,0.14587164,1.370772369,0.415058179, ,z, ,z,0.138165826, ,z, ,z,68.28839231,18.60628855,174.8454063
308,S08000017,C73,Thyroid,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.990176111,0,0,0,0.275638517,0.006978563,1.535759519,0.239607044, ,z, ,z,0.059901761, ,z, ,z,46.32255155,1.172785465,258.0927382
309,S08000017,C73,Thyroid,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3.576154204,0,0,0,0,11.46000458,20.40399918,0.780546695,0.160967494,2.281088673,0.590509313, ,z, ,z,0.216429892, ,z, ,z,81.10880853,16.72658625,237.0343576
310,S08000017,C01-C02,Tongue,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1.83577185,3.603278984,8.589773874,2.837362388,7.832693663,14.02524544,0,1.606124689,0.829908064,2.805576605,1.302555023, ,z, ,z,0.484099957, ,z, ,z,83.94050674,43.37328473,146.6271726
311,S08000017,C01-C02,Tongue,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3.772161449,7.237461099,18.02207704,5.990176111,8.869179601,18.07011203,0,2.756385166,1.321793827,5.06909046,2.257882115, ,z, ,z,0.896442479, ,z, ,z,107.9546742,51.76846241,198.5324894
312,S08000017,C01-C02,Tongue,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.013114524,11.46000458,0,0.520364463,0.063018551,1.87973536,0.347227932, ,z, ,z,0.071757434, ,z, ,z,39.74015892,4.812717611,143.555118
313,S08000017,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1.871782873,1.6616264,1.747640685,1.83577185,3.603278984,4.294886937,0,3.916346832,0,13.86770212,1.338437241,0.641832681,2.46143374,1.125612373, ,z, ,z,0.590836975, ,z, ,z,53.74670591,25.7736346,98.84210577
314,S08000017,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,0,0,9,0,0,0,0,0,0,0,0,0,3.944773176,3.436780424,3.596992914,3.772161449,7.237461099,9.011038522,0,8.869179601,0,0,2.48074665,1.134355336,4.70922988,2.047184755, ,z, ,z,1.144982088, ,z, ,z,66.2482176,30.29290361,125.759753
315,S08000017,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.40399918,0.260182232,0.006587244,1.449642611,0.204039992, ,z, ,z,0.036691862, ,z, ,z,19.91825442,0.504286541,110.9774106
316,S08000017,C81,Hodgkin lymphoma,All,d,2014-2018,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,1,0,7,0,0,0,0,0,0,2.729928203,0,0,0,0,1.747640685,0,1.801639492,0,0,11.7490405,7.012622721,0,0.936906068,0.376684832,1.930384581,0.775348929, ,z, ,z,0.359747688, ,z, ,z,126.2415634,50.75565594,260.1058694
317,S08000017,C81,Hodgkin lymphoma,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7383592,0,0,0.551277033,0.066762206,1.991402192,0.44345898, ,z, ,z,0.088691796, ,z, ,z,66.19016117,8.015935592,239.1016206
318,S08000017,C81,Hodgkin lymphoma,Female, ,2014-2018,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,5,0,0,0,0,0,0,5.257347143,0,0,0,0,3.399163806,0,3.58795881,0,0,7.013114524,11.46000458,0,1.300911158,0.422402312,3.03589268,1.107238878, ,z, ,z,0.630803579, ,z, ,z,198.1510229,64.33909776,462.4183873
319,S08000017,C64-C65,Kidney,All,d,2014-2018,0,0,0,0,0,0,0,0,1,0,3,3,0,11,8,11,11,7,7,62,0,0,0,0,0,0,0,0,2.455976619,0,4.9848792,5.242922055,0,19.81803441,17.17954775,31.21098627,43.07981515,49.08835905,97.07391485,8.298310892,6.362267378,10.63806005,7.028609766,5.333069531, ,8.954604585, ,2.427576673,1.773192212, ,3.183148, ,88.21153556,67.6312785,113.0832075
320,S08000017,C64-C65,Kidney,Male, ,2014-2018,0,0,0,0,0,0,0,0,1,0,2,3,0,6,6,7,5,1,4,35,0,0,0,0,0,0,0,0,5.143768325,0,6.873560848,10.79097874,0,21.7123833,27.03311557,41.93123278,44.345898,18.07011203,173.1601732,9.647348082,6.719731419,13.4171258,8.877013693,6.092603592, ,12.17718827, ,3.235733861,2.12815428, ,4.571666249, ,79.73671768,55.53954542,110.894472
321,S08000017,C64-C65,Kidney,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,4,6,6,3,27,0,0,0,0,0,0,0,0,0,0,3.216985684,0,0,17.93979405,8.206138191,21.56334232,42.07868714,68.7600275,61.21199755,7.024920254,4.629466713,10.22089015,5.18020584,3.407194737, ,7.318717304, ,1.619419484,0.994943496, ,2.393547624, ,102.3070851,67.42101371,148.8514374
322,S08000017,C91-C95,Leukaemias,All,d,2014-2018,0,0,0,0,0,0,1,1,1,2,1,5,2,5,12,18,16,9,8,81,0,0,0,0,0,0,2.729928203,2.853067047,2.455976619,3.743565746,1.6616264,8.738203425,3.671543701,9.00819746,25.76932162,51.07252298,62.66154931,63.11360449,110.941617,10.84134165,8.60959017,13.47479779,9.311060129,7.35359344, ,11.49602946, ,3.337747241,2.491002392, ,4.306472234, ,115.4845283,91.71138519,143.5367243
323,S08000017,C91-C95,Leukaemias,Male, ,2014-2018,0,0,0,0,0,0,1,0,1,0,0,3,2,3,11,14,10,4,2,51,0,0,0,0,0,0,5.678591709,0,5.143768325,0,0,10.79097874,7.544322897,10.85619165,49.56071187,83.86246556,88.69179601,72.28044814,86.58008658,14.05756435,10.46678,18.48310098,12.48017248,9.235338198, ,16.20598982, ,4.36419522,3.046732922, ,5.914677156, ,120.0313545,89.37122746,157.8190639
324,S08000017,C91-C95,Leukaemias,Female, ,2014-2018,0,0,0,0,0,0,0,1,0,2,1,2,0,2,1,4,6,5,6,30,0,0,0,0,0,0,0,5.401901469,0,7.123775601,3.216985684,6.798327611,0,7.17591762,4.103069096,21.56334232,42.07868714,57.30002292,122.4239951,7.805466949,5.266315773,11.14278941,6.141947778,4.111408781, ,8.573538676, ,2.311299262,1.33505291, ,3.551070352, ,108.4976543,73.20291176,154.8871479
325,S08000017,C91.0,Acute lymphoblastic leukaemia,All,d,2014-2018,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,2.729928203,2.853067047,2.455976619,1.871782873,0,0,0,0,0,0,3.916346832,0,0,0.66921862,0.217293464,1.561733019,0.789183491, ,z, ,z,0.615757428, ,z, ,z,148.9444502,48.36185755,347.5866612
326,S08000017,C91.0,Acute lymphoblastic leukaemia,Male, ,2014-2018,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5.678591709,0,5.143768325,0,0,0,0,0,0,0,8.869179601,0,0,0.82691555,0.170529866,2.416598144,0.950901734, ,z, ,z,0.6936875, ,z, ,z,148.2339127,30.56939649,433.2023971
327,S08000017,C91.0,Acute lymphoblastic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5.401901469,0,3.561887801,0,0,0,0,0,0,0,0,0,0.520364463,0.063018551,1.87973536,0.627465249, ,z, ,z,0.537827356, ,z, ,z,150.0231208,18.16849593,541.9350953
328,S08000017,C92.0,Acute myeloid leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,1,4,2,5,7,11,9,5,0,44,0,0,0,0,0,0,0,0,0,0,1.6616264,6.99056274,3.671543701,9.00819746,15.03210428,31.21098627,35.24712149,35.0631136,0,5.889123859,4.279046411,7.905873903,4.818909166,3.494340822, ,6.353036287, ,1.720883969,1.204947973, ,2.327323347, ,117.1837444,85.14588806,157.3137072
329,S08000017,C92.0,Acute myeloid leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,9,6,2,0,30,0,0,0,0,0,0,0,0,0,0,0,7.193985828,7.544322897,10.85619165,27.03311557,53.911585,53.21507761,36.14022407,0,8.269155499,5.57916449,11.80473365,6.897958473,4.64915688, ,9.583367673, ,2.388557624,1.553945605, ,3.399711155, ,137.5111026,92.7781635,196.3056494
330,S08000017,C92.0,Acute myeloid leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,3,3,0,14,0,0,0,0,0,0,0,0,0,0,3.216985684,6.798327611,0,7.17591762,4.103069096,10.78167116,21.03934357,34.38001375,0,3.642551243,1.99141666,6.111582044,2.739859859, ,z, ,z,1.053210314, ,z, ,z,88.99370495,48.65368662,149.3163151
331,S08000017,C91.1,Chronic lymphocytic leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,4,3,3,14,0,0,0,0,0,0,0,0,0,0,0,1.747640685,0,0,2.147443469,5.674724776,15.66538733,21.03786816,41.60310637,1.873812137,1.024430532,3.143938368,1.666897385, ,z, ,z,0.41160072, ,z, ,z,89.88332247,49.1400488,150.8089421
332,S08000017,C91.1,Chronic lymphocytic leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,2,1,10,0,0,0,0,0,0,0,0,0,0,0,3.596992914,0,0,4.505519261,11.98035222,26.6075388,36.14022407,43.29004329,2.756385166,1.321793827,5.06909046,2.578486855, ,z, ,z,0.678060283, ,z, ,z,98.05759154,47.02242661,180.3314021
333,S08000017,C91.1,Chronic lymphocytic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.013114524,11.46000458,40.80799837,1.040728927,0.283563605,2.664679397,0.755307916, ,z, ,z,0.145141158, ,z, ,z,74.38179865,20.26653669,190.4469467
